date,equal_weight,inverse_volatility,offline_fixture
2021-04-06,109.03795308299611,108.61594278105537,110.98679097211604
2021-04-07,108.91373837784442,108.48563596901025,110.85383962203929
2021-04-08,109.47823099283254,109.01296920615974,111.29258358357603
2021-04-09,110.13413770108053,109.65674190389154,111.9497094056928
2021-04-12,110.15350824117596,109.68014286954774,111.87871839084528
2021-04-13,110.58478217943082,110.0891535876408,112.05654698206604
2021-04-14,110.11417589747565,109.65768447437215,111.71545902158248
2021-04-15,111.44398552035787,110.97543695744275,112.90046538922954
2021-04-16,111.74993778438925,111.31647717713813,113.24073510926769
2021-04-19,110.96109668329376,110.5847724946932,112.44990934792757
2021-04-20,110.24051683437916,109.96438503065343,111.57289809931834
2021-04-21,111.30539844918133,110.9677570254527,112.80448867411593
2021-04-22,110.50036085231052,110.182835523805,111.94120996435126
2021-04-23,111.50840140603661,111.14162884473706,112.91696933628133
2021-04-26,111.71877835244061,111.27404095248366,113.14762811299647
2021-04-27,111.58529298255027,111.12991857659134,113.0790828977918
2021-04-28,111.32987775168996,110.88162304523979,112.82443237919675
2021-04-29,111.77764941511512,111.36443215168941,113.33103497547629
2021-04-30,111.05225692135924,110.6839539739604,112.54534064819143
2021-05-03,111.38132281620756,111.0482695414481,112.99306343799083
2021-05-04,110.5523615896051,110.29357496738524,112.28160932899641
2021-05-05,110.57563899886262,110.30095542053992,112.47246372002263
2021-05-06,111.33052444812762,111.0740623632558,113.31941468774855
2021-05-07,112.21226961477385,111.90422860717453,114.2542777364995
2021-05-10,111.10607409170736,110.96808589304533,113.19744632696417
2021-05-11,110.28131936562072,110.10060857051889,112.22930357008057
2021-05-12,107.67387206027196,107.607173844589,109.53492364093083
2021-05-13,108.94393508065058,108.9086190821373,110.94185313249555
2021-05-14,110.58440701809778,110.4481400560448,112.60855846910917
2021-05-17,110.2390550892475,110.08496597247236,112.37771285882076
2021-05-18,109.3985241488162,109.282737763494,111.40536483693403
2021-05-19,109.17110551950958,109.03074441475081,111.15631159611847
2021-05-20,110.62048120877337,110.44302760248067,112.51100336067391
2021-05-21,110.55028312319544,110.3576481825628,112.55076449486924
2021-05-24,111.54515098855185,111.27337915520403,113.5021988563606
2021-05-25,111.19375748703084,110.91870079268128,113.01710577455768
2021-05-26,111.57846566702138,111.23459650283459,113.44970257746712
2021-05-27,111.99563173579287,111.57115761412518,114.00321939044224
2021-05-28,112.05935686884824,111.67906926504106,113.99905176968699
2021-06-01,112.14525596145982,111.65263369655017,114.15881153742984
2021-06-02,112.38350586673343,111.93126198697647,114.42917455472505
2021-06-03,112.1228640321602,111.70535048262813,114.22751896694155
2021-06-04,113.06701274470416,112.64023063077177,115.1321171599124
2021-06-07,113.00655744721901,112.5805827814147,115.02774708665697
2021-06-08,112.89524801832873,112.46564876526381,114.9095366145549
2021-06-09,112.50466030132793,112.167640581282,114.45786368772
2021-06-10,112.85280979637255,112.6069441850589,114.71773808795541
2021-06-11,113.10344413214831,112.80420809671776,114.99640288146466
2021-06-14,112.88189596725272,112.65510606633053,114.64130244791932
2021-06-15,112.6193101645776,112.38294913207456,114.47432898116523
2021-06-16,111.8256978680717,111.56092478565589,113.60862396671473
2021-06-17,111.27787184674065,111.15322991481779,112.83444424478236
2021-06-18,109.68248185258595,109.59959333208033,111.10917645422482
2021-06-21,111.33919687910324,111.21840252474871,112.839654508679
2021-06-22,111.79324655592393,111.66089179710491,113.20941617922254
2021-06-23,111.73365163760053,111.50756806516898,113.13319021520465
2021-06-24,112.67665329797359,112.40132781132436,114.08859148080315
2021-06-25,113.32022415599698,113.0834818094898,114.71494546659942
2021-06-28,113.49719158572071,113.27898957627318,114.81645589437512
2021-06-29,113.47060163729313,113.25489300611119,114.71598700237956
2021-06-30,113.56342396578012,113.31320029216214,114.86187391839101
2021-07-01,114.0558004271957,113.84284913529174,115.33916173795754
2021-07-02,114.50982558524879,114.36201901943532,115.69990835874157
2021-07-06,113.74352044328441,113.71912043889182,114.76705385182076
2021-07-07,113.94808761104768,114.02224299021435,114.93254902566056
2021-07-08,112.88441735288635,113.01079501166976,113.82258743680129
2021-07-09,114.3889474552716,114.37901568557623,115.42924797541548
2021-07-12,114.9208650742451,114.81492726609972,115.96460454392187
2021-07-13,114.23459216208059,114.22029850297513,115.18621518214493
2021-07-14,114.15136005828131,114.23487713140946,115.11231407827988
2021-07-15,113.87675355321474,113.99445008657489,114.78731135429521
2021-07-16,113.08417094555043,113.3310899102018,113.86164612890722
2021-07-19,111.61038662261029,111.90557062365673,112.29955184317403
2021-07-20,113.38065654832299,113.53451120984445,114.16277651960658
2021-07-21,114.43106569724905,114.42664054687856,115.28826700529373
2021-07-22,114.3164504974694,114.39190286189384,115.0533136820577
2021-07-23,115.34524781955704,115.45972783084741,115.92718496016079
2021-07-26,115.58992709524051,115.63718346013923,116.2629828701779
2021-07-27,115.10494962433441,115.25877802965204,115.77217478013985
2021-07-28,115.27089365169851,115.34123917254317,115.930492194201
2021-07-29,115.9980530016346,116.01204328344707,116.79447496952238
2021-07-30,115.59310850477416,115.6666412346168,116.3443395428376
2021-08-02,115.43986132273744,115.50417777544303,116.185482556894
2021-08-03,116.50952860827705,116.51489052960623,117.27829320882822
2021-08-04,115.8467900684035,115.86974935114577,116.52265262742465
2021-08-05,116.6280704504825,116.57653369388086,117.27984647162957
2021-08-06,116.99550953430392,116.8704990949568,117.67665792323558
2021-08-09,117.18682266918269,116.99944007666927,117.79166130765475
2021-08-10,117.46431685837715,117.22097990404885,118.1079248311375
2021-08-11,117.72252690131126,117.48316435313401,118.42115241025408
2021-08-12,117.73094593814085,117.51192078255843,118.37668181044907
2021-08-13,117.80510138651157,117.67843500997662,118.46771742113432
2021-08-16,117.87393893516911,117.88241864582503,118.5759379986704
2021-08-17,117.04756992181376,117.18186923116363,117.7155164674612
2021-08-18,115.8393322892502,115.93339140619489,116.48325169888072
2021-08-19,115.57156590615129,115.82343669794464,116.20275564621488
2021-08-20,116.44415385117816,116.70810480773298,117.07746114761571
2021-08-23,117.49104137662724,117.59649122207944,118.09423713325825
2021-08-24,117.81677392913035,117.80684868907392,118.43942821839079
2021-08-25,118.24408778203582,118.15000550183856,118.8632090108575
2021-08-26,117.44093906214594,117.36833324230331,118.0194856279875
2021-08-27,118.57549772893243,118.41351564950378,119.17003441256325
2021-08-30,118.58171509245706,118.50155138967429,119.15616339599194
2021-08-31,118.36413557745058,118.29173774565565,118.95331911381186
2021-09-01,118.27730558180579,118.26874503813849,118.79854620541954
2021-09-02,118.79913845506894,118.77132080042276,119.26076639383237
2021-09-03,118.67401525366334,118.64665816127567,119.13866858960724
2021-09-07,117.9185196881346,117.79070134965978,118.34882238869204
2021-09-08,117.66059356637982,117.66423620947043,118.09917463198508
2021-09-09,117.36424837489258,117.27238939195595,117.77390290567216
2021-09-10,116.65961599668057,116.58291500906734,117.08015634123059
2021-09-13,116.93422397354301,116.78069884327111,117.32359399988633
2021-09-14,116.113440776026,116.00862583509809,116.53016561039115
2021-09-15,117.20370307313277,117.0052984717659,117.57910505660851
2021-09-16,117.00506916811172,116.78579592617754,117.3792454229374
2021-09-17,116.0588457547622,115.83100637602381,116.38809046079342
2021-09-20,113.99625416763844,113.93315779370224,114.34852566520793
2021-09-21,113.81250822568413,113.75616481444493,114.16599869727271
2021-09-22,114.91585124982055,114.74685358463948,115.21769172478749
2021-09-23,116.4016503189585,116.10108605212633,116.661735691822
2021-09-24,116.46581353458097,116.13634005695855,116.71492756098957
2021-09-27,116.39281746893266,115.90898240276174,116.57879759716957
2021-09-28,114.26907147945691,113.85349878405496,114.41820173542514
2021-09-29,114.28514245490129,113.99205821929857,114.45870119645144
2021-09-30,112.91612591978999,112.64794235705753,113.09004489776811
2021-10-01,113.90167076046129,113.5913618185957,114.09632125871074
2021-10-04,112.7394988874883,112.43859962514068,112.85305843971418
2021-10-05,113.84869622074388,113.48650586932149,114.01721496846228
2021-10-06,113.9407243323664,113.64729068143993,114.10677402581805
2021-10-07,115.11869537577032,114.79397585925548,115.29262399035477
2021-10-08,114.91606121229873,114.56431495323184,115.10269204500321
2021-10-11,114.16126044733603,113.84046689541685,114.33688722403213
2021-10-12,113.98007678479688,113.6684694467874,114.16363267508541
2021-10-13,114.48049871447698,114.20617438279294,114.68510754763983
2021-10-14,116.46813608399944,116.14891950394977,116.70042513091812
2021-10-15,117.1606316453753,116.75150757758564,117.44184385419322
2021-10-18,117.5131287367713,117.07242231271073,117.85380429590948
2021-10-19,118.31606754284368,117.90837014810792,118.65603456151521
2021-10-20,118.91311975607788,118.51960899456552,119.21066745072835
2021-10-21,119.17174136487719,118.8281965245659,119.49001534463952
2021-10-22,119.07706744507183,118.80022982741023,119.38855858411185
2021-10-25,119.82632707114769,119.42046116638957,120.22198119005766
2021-10-26,119.50404886141271,119.12835631377942,119.9003358236959
2021-10-27,118.13391466260828,117.80392199457302,118.55285808673854
2021-10-28,119.45241813808036,119.01878746343527,119.91131400032997
2021-10-29,119.77210742367018,119.3781173980255,120.2679295271443
2021-11-01,120.34981543088509,119.80388930301874,120.83737607994571
2021-11-02,120.75136251474143,120.26616698635226,121.17692246873548
2021-11-03,121.44241076731255,120.90114371366025,121.87324983158081
2021-11-04,121.6661368837901,121.20568741876647,122.01315524056204
2021-11-05,121.7740680935853,121.23696818820102,122.08031869212473
2021-11-08,122.03456580287903,121.46910117942991,122.35164404670778
2021-11-09,121.54346679175345,121.12169351555166,121.64942104435615
2021-11-10,120.8208892515473,120.48591656175955,120.82373862417879
2021-11-11,121.117909595703,120.71759220498043,121.12704704484744
2021-11-12,121.89120603175975,121.5244789681335,121.87502592056958
2021-11-15,121.82989001996776,121.49983770157266,121.76579667862137
2021-11-16,122.09110390403,121.76790643719286,122.0913400815323
2021-11-17,121.34906089676784,121.06657729218048,121.31166271776928
2021-11-18,121.13966698563442,120.86018454714099,121.13978017855075
2021-11-19,120.72485017392086,120.5329249362409,120.6791767283546
2021-11-22,120.78726435109257,120.46818421525461,120.75946744852467
2021-11-23,121.07193146805967,120.7460145057303,121.00030962775077
2021-11-24,121.35293071568353,121.0258302318675,121.32934162651966
2021-11-26,119.07855093329835,118.84635683202666,119.02499777181802
2021-11-29,120.23216811790631,119.96331808113239,120.2949134947954
2021-11-30,117.51092791119345,117.30168988043766,117.53023656894932
2021-12-01,116.0985759549107,116.00259253458839,115.92359629844454
2021-12-02,118.09080823365699,117.97417392775026,117.86602359222732
2021-12-03,117.1224305276389,117.17730028053087,116.75740161692144
2021-12-06,117.86625846159433,118.013648330666,117.43008484483072
2021-12-07,120.33161621824014,120.27505933736686,120.04305652525818
2021-12-08,120.37520749958563,120.33217282633925,120.10347906226687
2021-12-09,119.38404298441426,119.4578139417385,119.03599455562065
2021-12-10,120.55253808526956,120.62282406933605,120.18652912323314
2021-12-13,119.63083778086525,119.91634199222679,119.1911311696433
2021-12-14,118.75678084891281,119.07311787822405,118.26551975389611
2021-12-15,120.74932174342663,121.02079128223184,120.34160618025744
2021-12-16,120.15513146698146,120.5419205509829,119.54285626536819
2021-12-17,118.85794635702155,119.23630816498252,118.2422466688545
2021-12-20,117.48576843815765,117.97221667003507,116.80337812202244
2021-12-21,119.53888288348145,119.86957357949413,118.91409837753363
2021-12-22,120.57388461804916,120.86476220102188,119.97061104908863
2021-12-23,121.40611353078954,121.64457513699688,120.81416726760192
2021-12-27,123.10846724577988,123.30210702382186,122.5813245766814
2021-12-28,122.85972159449021,123.13871396671212,122.26691354347669
2021-12-29,123.20472375158832,123.51719666007784,122.59006299245216
2021-12-30,122.93248878235251,123.27832431637694,122.29399567797405
2021-12-31,122.69847682773735,123.05710478073206,122.04427331276528
2022-01-03,122.95741807536399,123.17493284612365,122.23116244541355
2022-01-04,123.24032079209081,123.41140974328133,122.40444942620672
2022-01-05,120.88280384460442,121.23429362583306,120.02858741123336
2022-01-06,120.9634550695886,121.23140889561935,120.07694906274071
2022-01-07,120.40000377328411,120.69395465313508,119.47210386306665
2022-01-10,120.32625519288821,120.55000870498378,119.37096067426884
2022-01-11,121.28333545837376,121.43125908485905,120.3020987397596
2022-01-12,121.5313422548035,121.65054053752056,120.54415542788394
2022-01-13,120.04399223547547,120.29554484760757,119.00233725071138
2022-01-14,119.91062463797623,120.1386047057633,118.82319528612419
2022-01-18,117.70580023528538,118.09016757647953,116.68471544986403
2022-01-19,116.4426484763142,116.95619248022334,115.5296993010742
2022-01-20,115.01841379128369,115.55106832892432,114.14267053510679
2022-01-21,113.04850683454647,113.70861055043292,112.22606204715504
2022-01-24,113.62442167963411,114.28511161964326,112.80431184338569
2022-01-25,112.16561431010167,112.78942645827843,111.30329018685413
2022-01-26,111.52556199766519,112.03568171731777,110.66137177209215
2022-01-27,110.75501435057346,111.3882393188577,109.95026891926722
2022-01-28,113.30509214099692,113.95881127986314,112.52907472569696
2022-01-31,115.35060757100523,115.86789409937867,114.56580523793356
2022-02-01,115.99875675067308,116.42593928368424,115.18815986402436
2022-02-02,117.18408929978224,117.64164570429404,116.36382182910572
2022-02-03,114.88961802670349,115.43328495137544,114.14882385780282
2022-02-04,114.84803623831544,115.25815901207034,114.02905056041392
2022-02-07,114.70662112186807,115.10741224078512,113.92041370589034
2022-02-08,115.31806734286972,115.6801252528422,114.53243306935792
2022-02-09,117.35970057206734,117.61161945896,116.52428077294324
2022-02-10,115.18960437622795,115.41052340375029,114.40014578571302
2022-02-11,113.15364394638277,113.53828206893373,112.45389434844692
2022-02-14,112.39307712721737,112.807424491326,111.68908426433757
2022-02-15,114.20174347770775,114.46724372415798,113.45986418441015
2022-02-16,114.20506331088825,114.43651092428794,113.45849447703776
2022-02-17,111.79429757154493,112.21894345452465,111.13293698133927
2022-02-18,111.06405977316354,111.570695766308,110.42642679818321
2022-02-22,109.81491578310205,110.36063915101647,109.18337181187542
2022-02-23,108.07025043821173,108.68153723518694,107.48387513587343
2022-02-24,109.70089589634873,110.18478015934382,109.00622847895687
2022-02-25,112.2555052486797,112.77082316933144,111.56899748224261
2022-02-28,111.88305305450166,112.32524686009128,111.17314289607508
2022-03-01,110.44658699251846,111.00827488854243,109.71992071979854
2022-03-02,112.80723438031296,113.30181572276155,112.22025009229708
2022-03-03,112.23707381526604,112.89026830051395,111.66522729196382
2022-03-04,111.38886088566369,112.2485760518686,110.75122188235994
2022-03-07,108.2868302920918,109.34065225862113,107.69241199752685
2022-03-08,107.24705558649046,108.16512860646802,106.70294426858054
2022-03-09,109.97107228782005,110.711075438307,109.29374136299994
2022-03-10,109.4362340138239,110.20601590625344,108.73189202651382
2022-03-11,108.07019620433697,108.93667622736523,107.44059484214344
2022-03-14,107.29812790979952,108.25058869684172,106.69021846247952
2022-03-15,109.4665312546449,110.37739527807116,108.76531619349834
2022-03-16,111.78224403087253,112.49329608853006,111.01167514902328
2022-03-17,113.25620549425538,113.92547603171852,112.40374838633805
2022-03-18,114.52709619591103,115.08969314008232,113.52376340740616
2022-03-21,114.35127091400216,114.90731541332508,113.36193058791623
2022-03-22,115.54852445281159,115.9892952468421,114.50728770958112
2022-03-23,113.91079342489476,114.3864823588901,112.89964065322897
2022-03-24,115.56284256775663,115.97745241735768,114.54607140276318
2022-03-25,116.03092363244275,116.4986502863145,115.08763245801826
2022-03-28,116.76111993079274,117.19813929831204,115.63741937524077
2022-03-29,118.4331822158446,118.84829362433504,117.27586375999724
2022-03-30,117.59125225956934,118.10855932988056,116.41590069755507
2022-03-31,115.9597943327595,116.53718844740806,114.6881123316803
2022-04-01,116.20496591138172,116.83452043007188,114.86385602188236
2022-04-04,116.90581937316288,117.45917705322229,115.47784970567021
2022-04-05,115.35807329993622,116.07913624209263,114.0389590905474
2022-04-06,114.62361532761251,115.53639862400809,113.45417736445935
2022-04-07,115.29577003878153,116.21258257799755,114.10861761373214
2022-04-08,115.27342702321003,116.24776237040074,114.1742256957773
2022-04-11,113.76151601490888,114.79031744752822,112.79760017425315
2022-04-12,113.2759700651999,114.29810389224131,112.32613303692078
2022-04-13,114.40622977380748,115.38103910175634,113.39342677672838
2022-04-14,113.20113334704479,114.2643219497611,112.28557422684295
2022-04-18,113.0241398275942,114.010764471986,112.0971862719438
2022-04-19,114.8768470571754,115.81847841542651,113.86849932913123
2022-04-20,115.09188214365116,116.08587469413496,114.14732942122038
2022-04-21,113.42359538334534,114.51919446705575,112.60242415456288
2022-04-22,110.32301598283598,111.44521935083692,109.5539856189653
2022-04-25,110.9768891415066,112.07610896372486,110.16585868066063
2022-04-26,108.09632238273396,109.30235224452869,107.40783727381861
2022-04-27,108.04910655427284,109.27135322078425,107.36579417843076
2022-04-28,110.47453902069174,111.63689736532167,109.67820080272512
2022-04-29,106.67011355902295,107.81783380484069,105.93570208580522
2022-05-02,107.37676251091108,108.39275154318094,106.54873602750028
2022-05-03,108.10183672253359,109.09540780119895,107.37808586184534
2022-05-04,111.25123203141698,112.18735277179091,110.49921482419262
2022-05-05,107.55512870328161,108.60073489053786,107.03019060299279
2022-05-06,106.70578449175014,107.78916887554956,106.27024193442941
2022-05-09,103.48119621561214,104.74053685843035,103.20523919727125
2022-05-10,103.59437750110222,104.81132944666675,103.24639609238619
2022-05-11,102.00449866141366,103.33046430279956,101.71382140208824
2022-05-12,102.30228630180326,103.64342280740271,102.01307945158472
2022-05-13,104.7897766062834,106.01504490259694,104.39569887933114
2022-05-16,104.3643346308943,105.67736739953382,104.05241801034695
2022-05-17,106.41336546046367,107.63965102976374,106.2034420264377
2022-05-18,101.9467505361594,103.19403258123828,101.81961482475037
2022-05-19,101.35514972773456,102.5715119542048,101.1426140080878
2022-05-20,101.59001196918689,102.86903871563153,101.33870684021774
2022-05-23,103.38372644019732,104.63137470641857,103.11290948030523
2022-05-24,102.74543556664129,104.15379473148869,102.55273949527356
2022-05-25,103.86138905857501,105.18987466349378,103.70205609022032
2022-05-26,106.1116843178095,107.33429170083167,105.87192257819328
2022-05-27,108.51550857946904,109.69850993999225,108.18369292916199
2022-05-31,107.50584369494909,108.69548424491347,107.24180165033819
2022-06-01,106.65291381960235,107.80407259689565,106.36233004186388
2022-06-02,107.98959874568811,109.18505662480399,107.64052210245165
2022-06-03,106.85082987367785,108.01411454242822,106.43636265733876
2022-06-06,107.02068839213268,108.17781472927919,106.63687445789985
2022-06-07,108.19493985963273,109.30344772321388,107.77919034572324
2022-06-08,106.82907222646053,107.89758901139979,106.30788356624844
2022-06-09,104.44369231275778,105.50364176387741,103.91144809981762
2022-06-10,102.14901682644992,103.20990114964626,101.52552229584899
2022-06-13,98.43150412315494,99.5061368791472,97.71733151719596
2022-06-14,98.12049984664876,99.18372600120992,97.49031717360188
2022-06-15,98.89289310318321,99.99717636740249,98.29864524648285
2022-06-16,95.97147741800718,97.09454744885267,95.23959516447964
2022-06-17,95.70673153843394,96.93382616823712,95.01781902522767
2022-06-21,98.1113371746911,99.30410703845882,97.36478932802714
2022-06-22,97.91358915866843,99.17017152635893,97.11625435625878
2022-06-23,98.81836913766672,100.16701756014048,97.88876558120725
2022-06-24,101.48115690482118,102.86605713435327,100.61059945029943
2022-06-27,101.58620941285075,102.9184972175573,100.72818716927152
2022-06-28,100.00400891656983,101.2646092469052,99.22522069430956
2022-06-29,99.77105335457593,101.08182581683488,98.86837460360806
2022-06-30,99.28115779313879,100.59168531866302,98.31709483508558
2022-07-01,100.14540673996407,101.48560902442836,99.12428557100282
2022-07-05,99.72497803363035,101.10730649688216,98.70359958918542
2022-07-06,100.0568367540617,101.4638967003745,99.00671689713492
2022-07-07,101.28991158791861,102.65952023581505,100.21270003249633
2022-07-08,101.23716297512107,102.5867313131038,100.14806086910218
2022-07-11,100.4761572230001,101.83172007381673,99.3981626525518
2022-07-12,99.76367690945084,101.11662635630972,98.75709261663457
2022-07-13,99.36299092972892,100.7149062983836,98.35249229160863
2022-07-14,98.93980327294618,100.28980311905724,97.88668134725329
2022-07-15,100.67290178166158,102.02373915025619,99.63205047675835
2022-07-18,99.80876814488127,101.12073032566562,98.78127518838517
2022-07-19,102.16330209787834,103.49351528372483,101.12071125333362
2022-07-20,102.32026224370767,103.63167874165642,101.23483929903576
2022-07-21,102.75821437978088,104.11446111941456,101.6530346899525
2022-07-22,102.09371501332114,103.44984416976266,100.99715375943406
2022-07-25,102.46563131463975,103.75418479820243,101.33807307027081
2022-07-26,101.82231097346212,103.12656044251618,100.73036814190075
2022-07-27,103.5324543741287,104.83691713291911,102.3939195546429
2022-07-28,104.75460247853869,106.10221074601469,103.58669854008015
2022-07-29,105.58612292724771,106.89746664473654,104.33934207378368
2022-08-01,105.28117561058424,106.61135303834675,104.07595091684574
2022-08-02,104.4443826367403,105.76230621281707,103.26293831946357
2022-08-03,105.43877378294972,106.81430139031222,104.28169827013677
2022-08-04,105.03481803098698,106.45977429961906,103.93730587278954
2022-08-05,105.08533910230952,106.50886784503095,104.00163298896513
2022-08-08,105.30915302254687,106.73866267685514,104.23614825351929
2022-08-09,104.99375840807755,106.40375487756296,103.94908139511449
2022-08-10,106.66560924673423,108.0809850946136,105.53183406942705
2022-08-11,106.7527999277223,108.1364632836461,105.55914626063088
2022-08-12,108.40461350389317,109.80281291633099,107.1726430600954
2022-08-15,108.70409205648198,110.15126713210128,107.53552509837206
2022-08-16,109.01932885788852,110.48884808655608,107.87648476727381
2022-08-17,108.29338840245696,109.71770593841767,107.14142470165122
2022-08-18,108.8916486514846,110.2964001465422,107.69052698224328
2022-08-19,108.02689118643774,109.41269080933162,106.86121547876127
2022-08-22,106.20283719310095,107.55191461896817,105.07839432498464
2022-08-23,105.9735639075837,107.26262813382735,104.77395758964326
2022-08-24,106.30098336630292,107.57222182476528,105.06840340019487
2022-08-25,107.69096934032511,108.95709393127314,106.37624537484542
2022-08-26,104.55818333860873,105.78419408154366,103.32010930344882
2022-08-29,103.97391485689815,105.18240014570995,102.74167553737689
2022-08-30,102.81066638863811,104.04772125231906,101.63865436154418
2022-08-31,101.9316929218141,103.17860178055818,100.80100339240002
2022-09-01,102.37337443113333,103.6728838150451,101.31568426719144
2022-09-02,101.47691365540632,102.72342469591092,100.34765375221254
2022-09-06,101.12302176805902,102.36310474977702,100.0253534893136
2022-09-07,102.66159944136228,103.97643342519137,101.64494663268599
2022-09-08,103.31012648452185,104.6167976528656,102.24543533598751
2022-09-09,104.7787861353586,106.07354314668277,103.61876928305125
2022-09-12,105.57918129319523,106.87194908164173,104.37318391904478
2022-09-13,101.5687322054802,102.83567051055105,100.51860824096686
2022-09-14,101.75544932954666,102.98357120458645,100.66643865718058
2022-09-15,100.8140400125451,102.02217215437122,99.688084691948
2022-09-16,100.20827171108493,101.43437740569303,99.152330173053
2022-09-19,100.75670253756928,101.99215825053253,99.68479812850072
2022-09-20,99.4175434784463,100.6140237130217,98.38311367947244
2022-09-21,97.96117658881933,99.15044897403537,96.97459446533611
2022-09-22,97.46184641760233,98.63468798563491,96.51468100679463
2022-09-23,95.79410474531885,97.01808143924615,95.00618700814618
2022-09-26,94.5767166932404,95.790878723276,93.83697120873887
2022-09-27,94.35118196669353,95.52781115008538,93.54274168142791
2022-09-28,96.35115854810672,97.52352992256773,95.46471679057603
2022-09-29,94.6484149266806,95.79869600456949,93.8006368533681
2022-09-30,93.42084711358939,94.57047944996803,92.61151120938669
2022-10-03,96.00196905864422,97.16442375513253,95.11485941231012
2022-10-04,98.6691370022209,99.83263086067386,97.63332330620997
2022-10-05,98.5346325674152,99.66309773992508,97.44526124921873
2022-10-06,97.51448863563624,98.57959575212438,96.34178102188113
2022-10-07,95.32058491153028,96.35321891290255,94.18438464906669
2022-10-10,94.81246354774677,95.86687196341119,93.75918071527619
2022-10-11,94.66840620512194,95.72532726011423,93.63376080986353
2022-10-12,94.23327640444143,95.26153614684361,93.15686943558468
2022-10-13,96.56540780176525,97.59556129094649,95.39573554381823
2022-10-14,94.63430460671307,95.66789439338037,93.52528450739133
2022-10-17,96.40506926151787,97.462426336281,95.28550730904635
2022-10-18,97.50141460168801,98.57470536901259,96.37074112601053
2022-10-19,96.92720988397485,97.95215424872633,95.74710041336391
2022-10-20,96.41401049825713,97.41779498694748,95.18586169493722
2022-10-21,98.79892364434346,99.78117763192834,97.41319733446244
2022-10-24,100.07210822637091,101.07134582503464,98.67792023832529
2022-10-25,101.40136733545758,102.41346632789265,99.96181083692971
2022-10-26,101.66420141531627,102.67023298692983,100.18979417733058
2022-10-27,101.37342124690306,102.39378632398146,99.95089039056319
2022-10-28,103.75739983885828,104.83824168839857,102.36286088381331
2022-10-31,103.1388782543643,104.2067667735252,101.74342267566294
2022-11-01,103.18960849106054,104.25936431728542,101.75385616426965
2022-11-02,100.98104662861127,102.03636172219092,99.63036924782294
2022-11-03,100.33070319586335,101.3600245835035,99.04564332948385
2022-11-04,101.54592661989844,102.57536739826874,100.14554972571668
2022-11-07,102.54114836483106,103.56015825056436,101.107157978577
2022-11-08,103.15999418410236,104.19456280420113,101.73933629213745
2022-11-09,101.21417853500257,102.29374375418664,99.86999716653574
2022-11-10,105.5322078834536,106.61525123881016,103.9065127573586
2022-11-11,105.92029772607569,106.94784731208065,104.11087517976665
2022-11-14,105.44105559030004,106.4711923148156,103.69746866258782
2022-11-15,106.1412234764159,107.16875874312964,104.34615656327472
2022-11-16,105.16049984878124,106.23425738150151,103.52586591745603
2022-11-17,105.2501739408907,106.31023498955851,103.6233990591194
2022-11-18,105.9716062073712,107.06649355664658,104.36548203623204
2022-11-21,105.8431120968838,106.97733494138876,104.3124239140234
2022-11-22,107.33100893516843,108.44030277829327,105.72171209346082
2022-11-23,107.65297375272374,108.77410427146376,106.0151079436207
2022-11-25,107.77749331712624,108.91830334659792,106.16060535483574
2022-11-28,106.31651296370214,107.45373729905626,104.76811504489166
2022-11-29,106.43994482444091,107.56922264025087,104.86440965429232
2022-11-30,108.97611526354012,110.13807086090483,107.31436861267818
2022-12-01,108.78480155479588,109.97291143970894,107.12752668001124
2022-12-02,108.85902074233331,110.04814199633917,107.26625265039326
2022-12-05,107.1301008284705,108.31173285441764,105.58025365916151
2022-12-06,105.8464622537634,107.053097620827,104.33639025989939
2022-12-07,105.94727077934533,107.15632929822854,104.47060917469868
2022-12-08,106.52335734961255,107.7493298480575,104.97508312602952
2022-12-09,105.4022826089685,106.63982299763936,103.76536183692461
2022-12-12,106.96068602042526,108.21288854074973,105.28362538734198
2022-12-13,107.28462497882548,108.52280056075267,105.50192599762885
2022-12-14,106.89137092985722,108.11942712076248,105.14844798411798
2022-12-15,104.68151645502033,105.88566691506807,103.1005463096015
2022-12-16,103.58914331160427,104.77768606736325,102.08345217086392
2022-12-19,102.868438434905,104.05275733502422,101.46258318108345
2022-12-20,103.01582417872217,104.18866937057578,101.64404388298895
2022-12-21,104.49445172414026,105.65893626798673,103.0930570633861
2022-12-22,103.30264657314277,104.49108194593202,101.94068411273933
2022-12-23,104.02451498722077,105.20193195116448,102.7095880360896
2022-12-27,104.03451852121651,105.22757474155512,102.75377788109557
2022-12-28,102.71483710338168,103.90638300786719,101.4740789118127
2022-12-29,103.97237011147925,105.1726757142759,102.59945203724716
2022-12-30,103.6700627552184,104.84760376310265,102.33591157197458
2023-01-03,103.20651862589081,104.44276332356992,101.70836612972614
2023-01-04,103.93983301936093,105.18942099234414,102.26807777104113
2023-01-05,103.24731847060774,104.47353064794271,101.70794346287288
2023-01-06,105.5593591593365,106.81147340372536,103.87070718263587
2023-01-09,104.9311292846765,106.1689313979731,103.09918853755232
2023-01-10,105.51954553701003,106.74316342910365,103.66791009383726
2023-01-11,106.46633346293375,107.69335180259921,104.50783906075809
2023-01-12,106.70990881592785,107.89925752977442,104.75653416444064
2023-01-13,106.8328573037844,108.0182503322307,104.90304175492815
2023-01-17,106.41158967572498,107.5809032077199,104.50434639750313
2023-01-18,104.67292115634932,105.80919949259169,102.78512353188457
