date,simple_gross_return,one_way_turnover,transaction_cost_fraction,simple_net_return,workflow_net_return,net_return_difference,simple_start_capital,simple_monthly_pnl,workflow_monthly_pnl,simple_equity,workflow_equity,simple_cumulative_pnl,workflow_cumulative_pnl,cumulative_pnl_difference,spy_equity,spy_cumulative_pnl
2022-07-31,0.06340491177259039,0.006745328602107067,6.745328602107067e-06,0.06339816644398828,0.0633981664439882,-8.326672684688674e-17,201.12477749710501,12.750942119771572,12.750942119771533,213.87571961687658,213.87571961687618,113.87571961687658,113.87571961687618,-3.979039320256561e-13,237.04851216654782,137.04851216654782
2022-08-31,-0.03464636109411212,0.004605582863383875,4.605582863383875e-06,-0.03465096667697551,-0.0346509666769756,-9.020562075079397e-17,213.87571961687658,-7.411000433458548,-7.411000433458553,206.464719183418,206.4647191834176,106.464719183418,106.4647191834176,-3.979039320256561e-13,227.37645783189876,127.37645783189876
2022-09-30,-0.0834754913288416,0.009998415732933585,9.998415732933586e-06,-0.08348548974457454,-0.0834854897445745,4.163336342344337e-17,206.464719183418,-17.236808196003704,-17.236808196003665,189.2279109874143,189.22791098741394,89.2279109874143,89.22791098741394,-3.694822225952521e-13,206.35643002957957,106.35643002957957
2022-10-31,0.10409215728423526,0.010924659162232953,1.0924659162232952e-05,0.10408123262507303,0.104081232625073,-2.7755575615628914e-17,189.2279109874143,19.695074222637682,19.695074222637636,208.922985210052,208.9229852100516,108.92298521005199,108.92298521005159,-3.979039320256561e-13,223.1281804725986,123.12818047259859
2022-11-30,0.05657981183456262,0.005182123021232568,5.1821230212325684e-06,0.05657462971154139,0.0565746297115413,-9.020562075079397e-17,208.922985210052,11.81974052648853,11.819740526488488,220.74272573654054,220.74272573654005,120.74272573654054,120.74272573654005,-4.831690603168681e-13,235.53217527075483,135.53217527075483
2022-12-31,-0.04871031221461111,0.005421208139524916,5.421208139524916e-06,-0.04871573342275064,-0.0487157334227506,3.469446951953614e-17,220.74272573654054,-10.753643781992665,-10.753643781992634,209.98908195454788,209.98908195454743,109.98908195454788,109.98908195454743,-4.547473508864641e-13,221.95888631789308,121.95888631789308
2023-01-31,0.03826209824584703,0.016072498139616406,1.6072498139616407e-05,0.03824602574770741,0.0382460257477074,-1.3877787807814457e-17,209.98908195454788,8.031247835171081,8.03124783517106,218.02032978971897,218.0203297897185,118.02032978971897,118.02032978971849,-4.831690603168681e-13,235.91732139686593,135.91732139686593
2023-02-28,-0.035826127689493836,0.002376017641114919,2.3760176411149192e-06,-0.03582850370713495,-0.0358285037071349,5.551115123125783e-17,218.02032978971897,-7.811342194101731,-7.811342194101702,210.20898759561723,210.2089875956168,110.20898759561723,110.2089875956168,-4.263256414560601e-13,229.98569687469805,129.98569687469805
2023-03-31,0.020861347392853113,0.009978416736864143,9.978416736864144e-06,0.02085136897611625,0.0208513689761163,5.204170427930421e-17,210.20898759561723,4.383145162452059,4.3831451624520605,214.5921327580693,214.59213275806883,114.59213275806931,114.59213275806883,-4.831690603168681e-13,238.5130751385971,138.5130751385971
2023-04-30,0.011244073316812486,0.005476513249361811,5.476513249361811e-06,0.011238596803563124,0.0112385968035632,7.632783294297951e-17,214.5921327580693,2.4117144572846314,2.411714457284642,217.00384721535391,217.00384721535343,117.00384721535391,117.00384721535343,-4.831690603168681e-13,242.3233210221302,142.3233210221302
2023-05-31,-0.02749329808490683,0.008921427047208608,8.921427047208608e-06,-0.02750221951195404,-0.027502219511954,3.8163916471489756e-17,217.00384721535391,-5.9680874410552,-5.968087441055178,211.03575977429873,211.03575977429827,111.03575977429873,111.03575977429827,-4.547473508864641e-13,243.44191563147368,143.44191563147368
2023-06-30,0.06183609265311735,0.004079117227445611,4.079117227445611e-06,0.0618320135358899,0.0618320135358897,-2.0122792321330962e-16,211.03575977429873,13.048765954921247,13.048765954921178,224.08452572921993,224.08452572921945,124.08452572921993,124.08452572921945,-4.831690603168681e-13,259.21688374512735,159.21688374512735
2023-07-31,0.02657993023258509,0.0053506868463053525,5.350686846305352e-06,0.026574579545738785,0.0265745795457387,-8.326672684688674e-17,224.08452572921993,5.954952053960304,5.954952053960273,230.03947778318025,230.0394777831797,130.03947778318025,130.0394777831797,-5.400124791776761e-13,267.7019537293016,167.70195372930158
2023-08-31,-0.009187350285933482,0.005021331081459093,5.021331081459094e-06,-0.00919237161701494,-0.0091923716170148,1.4051260155412137e-16,230.03947778318025,-2.114608366367045,-2.114608366367008,227.92486941681318,227.9248694168127,127.92486941681318,127.9248694168127,-4.831690603168681e-13,263.35125847219126,163.35125847219126
2023-09-30,-0.039905554987455294,0.004962337224605512,4.962337224605512e-06,-0.0399105173246799,-0.0399105173246799,0.0,227.92486941681318,-9.096599449585126,-9.096599449585106,218.82826996722807,218.82826996722758,118.82826996722807,118.82826996722758,-4.831690603168681e-13,250.85927578931845,150.85927578931845
2023-10-31,-0.01894865514474281,0.004356708495963951,4.356708495963952e-06,-0.018953011853238774,-0.0189530118532388,-2.7755575615628914e-17,218.82826996722807,-4.1474547945126075,-4.147454794512605,214.68081517271546,214.68081517271494,114.68081517271546,114.68081517271494,-5.115907697472721e-13,245.41351110467303,145.41351110467303
2023-11-30,0.08130022785877417,0.003974055700619608,3.9740557006196084e-06,0.08129625380307355,0.0812962538030736,5.551115123125783e-17,214.68081517271546,17.4527460369318,17.45274603693177,232.1335612096472,232.13356120964676,132.1335612096472,132.13356120964676,-4.547473508864641e-13,267.8304901360487,167.8304901360487
2023-12-31,0.04946915172405303,0.006261886802521807,6.261886802521807e-06,0.04946288983725051,0.0494628898372505,-6.938893903907228e-18,232.1335612096472,11.481996765641428,11.481996765641403,243.61555797528865,243.61555797528814,143.61555797528865,143.61555797528814,-5.115907697472721e-13,280.0584165459457,180.0584165459457
2024-01-31,0.022956887866101255,0.008035087976595898,8.035087976595898e-06,0.02294885277812466,0.0229488527781246,-5.898059818321144e-17,243.61555797528865,5.590697574435592,5.590697574435566,249.20625554972426,249.2062555497237,149.20625554972426,149.2062555497237,-5.684341886080801e-13,284.5187724930608,184.5187724930608
2024-02-29,0.05278151700340056,0.014103176511044466,1.4103176511044466e-05,0.052767413826889514,0.0527674138268894,-1.1102230246251565e-16,249.20625554972426,13.149969614841881,13.149969614841824,262.3562251645661,262.3562251645655,162.35622516456613,162.3562251645655,-6.252776074688882e-13,299.3668854909923,199.36688549099227
2024-03-31,0.037091139954992636,0.005560414946980147,5.560414946980147e-06,0.037085579540045654,0.0370855795400457,4.85722573273506e-17,262.3562251645661,9.729632656166645,9.729632656166634,272.08585782073277,272.0858578207322,172.08585782073277,172.0858578207322,-5.684341886080801e-13,309.15676949610076,209.15676949610076
2024-04-30,-0.05125600865881064,0.0052959367618015535,5.2959367618015534e-06,-0.05126130459557244,-0.0512613045955724,4.163336342344337e-17,272.08585782073277,-13.947476033896198,-13.947476033896157,258.1383817868366,258.138381786836,158.1383817868366,158.13838178683602,-5.684341886080801e-13,296.69168332030335,196.69168332030335
2024-05-31,0.042508421686872744,0.0058760853101070265,5.876085310107027e-06,0.042502545601562636,0.0425025456015626,-3.469446951953614e-17,258.1383817868366,10.971538343408607,10.971538343408575,269.1099201302452,269.10992013024463,169.1099201302452,169.10992013024463,-5.684341886080801e-13,311.6982115582552,211.6982115582552
2024-06-30,0.0237351511408678,0.007406412389719064,7.406412389719064e-06,0.023727744728478082,0.0237277447284779,-1.8041124150158794e-16,269.1099201302452,6.385371488751583,6.385371488751521,275.49529161899676,275.49529161899613,175.49529161899676,175.49529161899613,-6.252776074688882e-13,322.6949929614323,222.69499296143232
2024-07-31,0.015640701165969384,0.011155888654244606,1.1155888654244606e-05,0.015629545277315138,0.0156295452773151,-3.8163916471489756e-17,275.49529161899676,4.305866134046248,4.305866134046227,279.801157753043,279.8011577530424,179.80115775304301,179.8011577530424,-6.252776074688882e-13,326.6025441835794,226.60254418357943
2024-08-31,0.030425970216301945,0.006389661219815712,6.389661219815712e-06,0.03041958055508213,0.030419580555082,-1.3183898417423734e-16,279.801157753043,8.511433857673936,8.511433857673879,288.312591610717,288.31259161071625,188.312591610717,188.31259161071625,-7.389644451905042e-13,334.2337797344637,234.23377973446372
2024-09-30,0.015698750646615578,0.0037929534836095985,3.7929534836095985e-06,0.015694957693131967,0.0156949576931319,-6.591949208711867e-17,288.312591610717,4.525053927727438,4.5250539277274076,292.83764553844446,292.83764553844367,192.83764553844446,192.83764553844367,-7.958078640513122e-13,341.25421265152795,241.25421265152795
2024-10-31,-0.011316918669243281,0.002425131271941633,2.425131271941633e-06,-0.011319343800515223,-0.0113193438005152,2.2551405187698492e-17,292.83764553844446,-3.3147299875830654,-3.31472998758305,289.52291555086134,289.5229155508606,189.52291555086134,189.5229155508606,-7.389644451905042e-13,338.2090538421948,238.2090538421948
2024-11-30,0.05880977419545197,0.003935932972059603,3.935932972059603e-06,0.05880583826247991,0.0588058382624798,-1.1102230246251565e-16,289.52291555086134,17.025637745165582,17.025637745165508,306.54855329602697,306.54855329602617,206.54855329602697,206.54855329602617,-7.958078640513122e-13,358.37765530070055,258.37765530070055
2024-12-31,-0.05137455779371855,0.0067708945220299604,6.7708945220299605e-06,-0.05138132868824058,-0.0513813286882406,-2.0816681711721685e-17,306.54855329602697,-15.750871975807797,-15.750871975807762,290.79768132021917,290.7976813202184,190.79768132021917,190.79768132021837,-7.958078640513122e-13,349.7550278361251,249.75502783612512
2025-01-31,0.04145387308210119,0.004241320890395486,4.241320890395486e-06,0.041449631761210796,0.0414496317612106,-1.942890293094024e-16,290.79768132021917,12.053456807737012,12.053456807736923,302.8511381279562,302.85113812795527,202.85113812795618,202.85113812795527,-9.094947017729282e-13,359.14820688563555,259.14820688563555
2025-02-28,0.00652062228020206,0.006457399620460907,6.457399620460907e-06,0.006514164880581599,0.0065141648805816,8.673617379884035e-19,302.8511381279562,1.972822248037299,1.9728222480372934,304.82396037599347,304.82396037599256,204.82396037599347,204.82396037599256,-9.094947017729282e-13,354.58887846103823,254.58887846103823
2025-03-31,-0.042400348472368565,0.011518283360782672,1.1518283360782672e-05,-0.04241186675572935,-0.0424118667557292,1.457167719820518e-16,304.82396037599347,-12.928153191420357,-12.928153191420273,291.89580718457313,291.8958071845723,191.89580718457313,191.89580718457228,-8.526512829121202e-13,334.83146754251976,234.83146754251976
2025-04-30,-0.00552440074740429,0.01071649740364869,1.0716497403648689e-05,-0.005535117244807939,-0.0055351172448078,1.3877787807814457e-16,291.89580718457313,-1.6156775160344636,-1.6156775160344186,290.2801296685387,290.2801296685378,190.28012966853868,190.28012966853782,-8.526512829121202e-13,331.9284230598279,231.92842305982788
2025-05-31,0.050899253746179096,0.012755318514217129,1.275531851421713e-05,0.05088649842766488,0.0508864984276647,-1.8041124150158794e-16,290.2801296685387,14.77133936196045,14.771339361960354,305.0514690304991,305.0514690304982,205.0514690304991,205.0514690304982,-9.094947017729282e-13,352.78840553078885,252.78840553078885
2025-06-30,0.036874739825030145,0.007618087359055323,7.618087359055323e-06,0.03686712173767109,0.0368671217376711,1.3877787807814457e-17,305.0514690304991,11.246369645002812,11.246369645002783,316.2978386755019,316.29783867550094,216.2978386755019,216.29783867550094,-9.663381206337363e-13,370.91687358484234,270.91687358484234
2025-07-31,-0.0011431587840331214,0.0033621358755119013,3.362135875511901e-06,-0.0011465209199086333,-0.0011465209199086,3.3176586478056436e-17,316.2978386755019,-0.36264208896334893,-0.36264208896333733,315.93519658653855,315.9351965865376,215.93519658653855,215.9351965865376,-9.663381206337363e-13,379.45966362139075,279.45966362139075
2025-08-31,0.028436409505367632,0.007571566923231313,7.571566923231313e-06,0.0284288379384444,0.0284288379384442,-2.0122792321330962e-16,315.93519658653855,8.981670502809276,8.981670502809186,324.9168670893478,324.91686708934685,224.91686708934782,224.91686708934685,-9.663381206337363e-13,387.2460171820891,287.2460171820891
2025-09-30,0.037600532045376056,0.0072416812305384215,7.241681230538422e-06,0.03759329036414552,0.0375932903641455,-2.0816681711721685e-17,324.9168670893478,12.21469412869833,12.214694128698287,337.1315612180462,337.1315612180452,237.13156121804622,237.1315612180452,-1.0231815394945443e-12,401.03985008346365,301.03985008346365
2025-10-31,0.005705087747776838,0.010119034052664497,1.0119034052664498e-05,0.005694968713724173,0.0056949687137242,2.688821387764051e-17,337.1315612180462,1.919953693545759,1.9199536935457624,339.051514911592,339.05151491159097,239.051514911592,239.05151491159097,-1.0231815394945443e-12,410.59959482968395,310.59959482968395
2025-11-30,0.010380779333232476,0.006757404400886513,6.757404400886513e-06,0.010374021928831589,0.0103740219288315,-8.847089727481716e-17,339.051514911592,3.5173278506964256,3.517327850696385,342.5688427622884,342.5688427622874,242.5688427622884,242.56884276228737,-1.0231815394945443e-12,411.4002660568398,311.4002660568398
2025-12-31,0.007393064906370539,0.0053620822631682,5.3620822631682e-06,0.00738770282410737,0.0073877028241075,1.2923689896027213e-16,342.5688427622884,2.5307968071261517,2.5307968071261886,345.09963956941453,345.0996395694135,245.09963956941453,245.0996395694135,-1.0231815394945443e-12,411.72835898612414,311.72835898612414
