date,equal_weight,inverse_volatility,deepseek_allocation
2023-02-13,97.58941648348006,98.81606342675417,99.5476790087051
2023-02-14,97.25097852262974,98.44091429919786,99.15332072480288
2023-02-15,97.2295567883371,98.44206244293358,99.33811268531963
2023-02-16,96.34349298590318,97.57775544878243,98.47564712042032
2023-02-17,96.21537595401692,97.4936188900513,98.43343873248409
2023-02-21,94.63287437164581,95.91287664515076,96.59507539056565
2023-02-22,94.35660317508986,95.62686362867763,96.31688990597085
2023-02-23,94.7730412497342,96.01146219774365,96.7084589674702
2023-02-24,93.97422215430574,95.20913521914167,95.81246270452928
2023-02-27,94.02446221890487,95.25552116476683,95.85402918181447
2023-02-28,93.46171894975197,94.67597475836743,95.40251110767657
2023-03-01,93.42248260305108,94.60679608945213,95.15103255488884
2023-03-02,94.0981896132572,95.2952730768886,95.93511554848669
2023-03-03,95.20586405238782,96.39270529566195,97.09218059634561
2023-03-06,95.1426062651405,96.33058324088753,96.98223040880637
2023-03-07,93.79791930943844,94.98050151544778,95.61444166834107
2023-03-08,93.82413738374467,95.00245105994236,95.81841564167928
2023-03-09,92.33794752934556,93.52549846496271,94.29938342166186
2023-03-10,91.13283820052774,92.3225526393257,92.99612020902552
2023-03-13,90.6895667999855,91.91292149282043,92.66626198058407
2023-03-14,91.82027007591813,93.03017461711042,93.88545376640661
2023-03-15,90.92502924270661,92.1643130473312,93.25278826256539
2023-03-16,92.15286241332973,93.37979107950608,94.587948012883
2023-03-17,91.03432102873877,92.25590606388519,93.58613322980058
2023-03-20,92.15424420863803,93.39279263503354,94.58954548845449
2023-03-21,93.02217258992428,94.21912240544866,95.3050435762072
2023-03-22,91.45673005080705,92.65160051893,93.71710439451573
2023-03-23,91.45143279201528,92.6412964714524,93.9045882680583
2023-03-24,92.24843486062895,93.48985797936925,94.7207534170356
2023-03-27,92.69202016395377,93.9382744267627,95.02483556739
2023-03-28,92.73149941119098,93.98684105813035,94.9807506890601
2023-03-29,93.90062997018468,95.15324662392948,96.27040158274089
2023-03-30,94.32162175200953,95.57829411709565,96.77445387640634
2023-03-31,95.41971573948558,96.68172768372713,97.99976408244393
2023-04-03,96.23271755058255,97.4816450612821,98.46080999255683
2023-04-04,95.46786303741017,96.74154195207126,97.75436390816192
2023-04-05,95.85719618998047,97.16603222848845,97.94181674508457
2023-04-06,95.9486931742785,97.2690148020795,98.12951476387249
2023-04-10,96.36200984152681,97.65659580360335,98.50049859261763
2023-04-11,96.68484849928471,97.98128580338067,98.81701034372217
2023-04-12,96.44592706629754,97.76646714254636,98.47772770733297
2023-04-13,97.15104036166369,98.46578937583872,99.18678929971345
2023-04-14,96.80243628496176,98.08751932891359,98.86068117034752
2023-04-17,97.04069491313624,98.3409796683603,99.2365369672342
2023-04-18,97.06977755530689,98.3549209458335,99.21796132212828
2023-04-19,96.61500531942727,97.90339865217723,98.7873647327892
2023-04-20,96.26145453885492,97.55484480252296,98.42788277754065
2023-04-21,96.23326440220747,97.54711826892287,98.44315184260164
2023-04-24,96.47826202306595,97.79649978071214,98.56779681597834
2023-04-25,95.30894842753104,96.65131074791445,97.29208567732064
2023-04-26,94.21018004661798,95.51995200993352,96.27645391705143
2023-04-27,95.59713231806735,96.89511125055216,97.81926822339065
2023-04-28,96.48276878310125,97.76731755635072,98.76186438649135
2023-05-01,96.60119869534113,97.89818803744902,98.86897123469646
2023-05-02,95.25459236562804,96.56230559739986,97.66147779807244
2023-05-03,94.68904073405332,96.00256522719846,97.13409778311294
2023-05-04,93.79232421318008,95.12447612699047,96.23056604181768
2023-05-05,95.32857107564354,96.65318668111047,97.70222904340358
2023-05-08,95.23515079114536,96.5510559653918,97.59279560919813
2023-05-09,94.95035585100335,96.27176066605313,97.24720359409362
2023-05-10,95.04632645159334,96.38112491235297,97.52021123172322
2023-05-11,94.72064153817693,96.04968394270153,97.2601981619335
2023-05-12,94.76430423537167,96.09908184897321,97.29303685074215
2023-05-15,95.15013833711501,96.45747996397053,97.6493522223509
2023-05-16,93.9757579188539,95.26340242448335,96.59594403296444
2023-05-17,94.93921057660963,96.19197920502658,97.52355395986102
2023-05-18,95.40496892583703,96.62529834883577,98.16682142532258
2023-05-19,95.45107125234223,96.68955753208388,98.10378841614903
2023-05-22,95.37293895475797,96.59100032283959,98.09983111517244
2023-05-23,94.61368026415636,95.82586345864108,97.14889141070785
2023-05-24,93.88239605633203,95.0924571535706,96.31823235063158
2023-05-25,93.86484805169295,95.0057993281572,96.75210996675983
2023-05-26,94.60275277314277,95.70356349195023,97.73770496681965
2023-05-30,94.43907284876673,95.52022213548705,97.58461784906845
2023-05-31,93.83136786847984,94.94610510522011,96.9997830563422
2023-06-01,94.517024951887,95.6153893705079,97.61450581138106
2023-06-02,95.814374733549,96.89883929594832,98.97170503549583
2023-06-05,95.45326582727303,96.55601946407769,98.57510553075839
2023-06-06,95.67362363337912,96.7146152946071,98.77210078320091
2023-06-07,95.78283333888305,96.79558839784809,98.89615361452451
2023-06-08,96.23952783380604,97.286661946056,99.29054871218507
2023-06-09,96.28322656340899,97.3347463846827,99.30140291350511
2023-06-12,97.20025144021052,98.24508949559245,100.14558372732404
2023-06-13,97.88653558802757,98.91319886653335,100.77155864156316
2023-06-14,98.05594036574394,99.10281883779092,100.84148742447661
2023-06-15,99.22032527992866,100.28717924832085,102.10020143475118
2023-06-16,99.03085891031634,100.08941130536147,101.99817547129669
2023-06-20,98.30517348630477,99.36644425733478,101.24418799347863
2023-06-21,97.97416313559165,99.05668213779647,100.96020681269471
2023-06-22,98.05227411444727,99.14414522127348,101.0388227146025
2023-06-23,97.31605432014227,98.39548889412292,100.30252757350061
2023-06-26,97.20787253968611,98.28951165219249,100.27152240102153
2023-06-27,98.38026485941964,99.44983646846973,101.33973533277681
2023-06-28,98.14302186892738,99.19538799830318,101.02398899916804
2023-06-29,98.63866022860341,99.70320679933013,101.58152791501993
2023-06-30,99.6317918342678,100.72142161312966,102.57654264647032
2023-07-03,99.66966911152839,100.73062087346159,102.63039113046423
2023-07-05,99.39100331799247,100.4564776253172,102.40208565255838
2023-07-06,98.5524861799806,99.62183420516766,101.64837522904006
2023-07-07,98.2509079003413,99.29409969572711,101.26812694109539
2023-07-10,98.9673158342773,100.01691451559111,101.855063921782
2023-07-11,99.69330168484602,100.72352345078988,102.68185920964939
2023-07-12,100.27951110835902,101.31332501162086,103.16144873874596
2023-07-13,100.808569783585,101.81182570320148,103.71961217622987
2023-07-14,100.4849012182724,101.51355465480866,103.46702505164198
2023-07-17,100.78612244118726,101.81529850447201,103.72069766420023
2023-07-18,101.39320141655573,102.40953891207727,104.24466834662098
2023-07-19,101.67902342131083,102.68210959475377,104.64423481668545
2023-07-20,101.38163804294304,102.41941632542125,104.55415608828693
2023-07-21,101.53397625094036,102.5846588973126,104.85912040587522
2023-07-24,101.78071472808963,102.80677093397196,105.20286803546507
2023-07-25,102.15289559635517,103.18767064400757,105.52437923203308
2023-07-26,102.00686331536355,103.00346178823756,105.45954860066044
2023-07-27,101.56128544101209,102.53984486911861,104.89112208961018
2023-07-28,102.17214309176414,103.14381763797556,105.42996654150986
2023-07-31,102.28007329222166,103.24433911090163,105.47130687012626
2023-08-01,102.16015057418363,103.12141966895437,105.3230643306576
2023-08-02,101.00048880754504,101.99132758897247,104.3201421178137
2023-08-03,100.7614869132543,101.75057433697211,104.01243479954559
2023-08-04,100.47047720929126,101.45105374698477,103.55970132637724
2023-08-07,101.5430396622743,102.53529215513747,104.58248741639719
2023-08-08,101.24608886991219,102.24438921171176,104.24205988969867
2023-08-09,100.74854259444758,101.76865373282187,103.91351688036235
2023-08-10,100.60652407419079,101.6421372512961,103.7477021433823
2023-08-11,100.49507874902993,101.55244218779445,103.73694986748188
2023-08-14,101.13974663860954,102.19084998567568,104.26722824533854
2023-08-15,100.17284617063453,101.24148450669838,103.22622990576099
2023-08-16,99.4285604735289,100.50825929819423,102.62772813349372
2023-08-17,98.60413979178203,99.66031113670198,101.94645008794848
2023-08-18,98.86935606839882,99.9268498858102,102.17945666085572
2023-08-21,99.43495030752663,100.48141894891148,102.628393220285
2023-08-22,99.03337876362127,100.08869144279332,102.24708801610714
2023-08-23,99.9468813294023,101.00959199235771,103.09856884095589
2023-08-24,98.74764819311036,99.81045967840893,102.01492866509712
2023-08-25,99.27640419195521,100.35699178357288,102.59321676354365
2023-08-28,99.96371663421779,101.03850327960589,103.20356670331486
2023-08-29,101.25856775888461,102.32724788975048,104.40963326101739
2023-08-30,101.46845751014558,102.53882239977975,104.60722855544296
2023-08-31,101.33933899020663,102.3791495670869,104.3967309964087
2023-09-01,101.64298037046227,102.6641743863466,104.73127920329861
2023-09-05,100.92237250189807,101.94452453642704,103.97684040782823
2023-09-06,100.53549834007279,101.56417321731857,103.50607825836894
2023-09-07,100.35507396525297,101.41784834043837,103.40678860463078
2023-09-08,100.56815308211185,101.63819141880343,103.6102841363071
2023-09-11,100.90763352266104,101.99459671873907,103.91715444663757
2023-09-12,100.4463267205584,101.51182022143144,103.51678756247688
2023-09-13,100.49467056089355,101.57307197611415,103.6222954468366
2023-09-14,101.3185999982816,102.40172599280572,104.42145731296611
2023-09-15,100.07191373298878,101.15362760326673,103.28825831338118
2023-09-18,100.18930587813824,101.27618520006891,103.42805109302311
2023-09-19,100.12164071720824,101.21791228016734,103.3900795294966
2023-09-20,99.47137326992349,100.60036079463785,102.86814678912532
2023-09-21,97.92998129248676,99.05877573574051,101.31340986202807
2023-09-22,97.90215881672019,99.03770423949126,101.26470692801502
2023-09-25,98.18190006221724,99.31013462642508,101.52126758346364
2023-09-26,96.96047806022149,98.08538116544246,100.22090118245265
2023-09-27,97.046665632825,98.14496149551069,100.23746378550507
2023-09-28,97.60200078928361,98.68455423435913,100.71089017875511
2023-09-29,97.29152781805621,98.34657610856384,100.40265126223352
2023-10-02,96.97681256772337,98.0155251327799,100.05699538165669
2023-10-03,95.87007892598415,96.92016847485138,99.08323948586724
2023-10-04,96.40326732587818,97.47198038464389,99.64271527280575
2023-10-05,96.30733468911299,97.3643020395192,99.56516130334101
2023-10-06,97.3263075616993,98.37684935090547,100.52381688471898
2023-10-09,98.05242233384283,99.11003523844255,101.32450913285959
2023-10-10,98.56530332638816,99.62504421181097,101.7856249370433
2023-10-11,98.95757731176805,99.99943507073337,102.22226979009422
2023-10-12,98.25093438549395,99.28344427377993,101.56821072983261
2023-10-13,97.89812646619288,98.96520527176396,101.35515348239569
2023-10-16,98.9659204712529,100.0347545559528,102.41098428869512
2023-10-17,98.98246664333992,100.04629321751156,102.41001970424304
2023-10-18,97.83912578872005,98.91892005390949,101.30740177459336
2023-10-19,96.94406863924554,98.01280461339877,100.27870196288168
2023-10-20,95.99884637685844,97.0694127722731,99.33772437922559
2023-10-23,95.67856494349866,96.74965158469072,98.8913018256554
2023-10-24,96.48039187684822,97.5608071944425,99.65410264130003
2023-10-25,95.42162022716694,96.54452139945968,98.72261980900538
2023-10-26,94.46924056726564,95.610340283355,97.85644372809358
2023-10-27,93.88256325135539,94.99009280233261,97.0803679504132
2023-10-30,94.82228121844778,95.93888907309386,98.07713735239477
2023-10-31,95.44400712123083,96.56587892004536,98.73704936086921
2023-11-01,96.41845326393263,97.54093487009324,99.56487305228163
2023-11-02,98.13734864314205,99.2425560374547,101.29017000827494
2023-11-03,99.22953667498442,100.31888482535558,102.28195280413821
2023-11-06,99.3543386938587,100.45752116551992,102.38426586138318
2023-11-07,99.44318326468388,100.53095999648943,102.50480948242594
2023-11-08,99.42291593985402,100.53098244728835,102.4895725929836
2023-11-09,98.67384035061215,99.77482638551054,101.69758214319353
2023-11-10,100.08061987306263,101.1561498749678,103.00412682027313
2023-11-13,100.0253964774526,101.11998014310308,102.86766061155075
2023-11-14,101.83065637143591,102.88231396029653,104.610882997777
2023-11-15,101.83191848785965,102.86001346917475,104.69172063725509
2023-11-16,101.74598065035468,102.79566100844777,104.52500577288549
2023-11-17,102.00429205353325,103.03966012607893,104.70842224857421
2023-11-20,102.67887104419952,103.70260255154777,105.2942176607807
2023-11-21,102.42751417056944,103.49367639219226,105.18538856495886
2023-11-22,102.83814310018298,103.92786729991279,105.69697561168962
2023-11-24,103.02529318855937,104.12255569497037,105.8951173580287
2023-11-27,102.71902623873689,103.81530097633073,105.58197016369004
2023-11-28,102.55034178595389,103.64321533515557,105.47822020828204
2023-11-29,102.6986992616196,103.76613508039469,105.58389741374616
2023-11-30,103.20036367607194,104.30231690418984,106.3022719817196
2023-12-01,103.88187240711693,104.98094930653804,107.08103062232796
2023-12-04,103.39414491446684,104.5139100576192,106.79611951563635
2023-12-05,103.18419558935608,104.2931367861213,106.54337775113578
2023-12-06,102.7845559569509,103.90410030083027,106.33012638783221
2023-12-07,103.6016008784712,104.67526785436445,106.87912561751506
2023-12-08,104.12433195108612,105.1585082127741,107.2327294628603
2023-12-11,105.16957738322716,106.21650175739254,108.27103165721643
2023-12-12,105.63110502134592,106.69263448139789,108.72052301870994
2023-12-13,106.85183203943414,107.92538973806171,110.1136068878069
2023-12-14,107.0250624628244,107.96600593448377,110.15120502902576
2023-12-15,106.80314844450945,107.71886351712655,109.71889417781122
2023-12-18,107.39412157002124,108.33221638357051,110.24606971395008
2023-12-19,107.9958524566652,108.90336238699264,110.75515874048304
2023-12-20,106.35860317502433,107.26423365339917,109.18740053336151
2023-12-21,107.46046920197591,108.35380346957129,110.1583257589725
2023-12-22,107.70502196903709,108.61980840454079,110.4080276476083
2023-12-26,108.31436577895873,109.20235239388033,110.93898179881509
2023-12-27,108.49989445457378,109.39217714617874,111.1181021956763
2023-12-28,108.53698195048057,109.4403888351992,111.19123023664656
2023-12-29,108.30284311423229,109.23992839545615,111.0783163793385
2024-01-02,107.74938485071209,108.73745391487455,110.9522559822449
2024-01-03,107.01643535591913,108.04502006081754,110.33935916317634
2024-01-04,106.66164709757898,107.70382186415488,109.98156381552211
2024-01-05,106.84235233440268,107.8470150890621,110.06822446659669
2024-01-08,108.34594597279246,109.31624794384572,111.28329091329647
2024-01-09,108.1566954524742,109.13674519621657,110.98888065653972
2024-01-10,108.59684421672,109.57994890720853,111.31908973146693
2024-01-11,108.6592638079592,109.639934464796,111.26950843200622
2024-01-12,108.84049601380993,109.86047283785463,111.53115107441793
2024-01-16,108.57240208274825,109.59336636167626,111.08906543117035
2024-01-17,108.01994749849426,109.0689409143851,110.6240506507767
2024-01-18,108.8449984147466,109.88877470706001,111.3410047533182
2024-01-19,110.40334609269733,111.40093761202832,112.62041112375536
2024-01-22,110.7272398572819,111.71477969987288,112.94507521691638
2024-01-23,110.90699067147786,111.91817091944432,113.11712235111
2024-01-24,111.03907172602769,112.00964959615237,112.93389573852433
2024-01-25,111.81782796226264,112.76684563665572,113.59963840816258
2024-01-26,111.36882243447525,112.36981831893979,113.29743086164859
2024-01-29,112.12952145339328,113.10701632425699,113.92418709128548
2024-01-30,112.30126351916083,113.28962453929557,114.19629826167647
2024-01-31,110.81244217147,111.81769423945103,112.85311576101083
2024-02-01,112.18217924605082,113.19840660569605,114.10467751537246
2024-02-02,113.06519750921764,113.97394915097365,114.45751914002317
2024-02-05,112.70930618012859,113.59022180234504,113.96434385852774
2024-02-06,112.81290879833345,113.70457711408308,114.23681908940918
2024-02-07,113.78228361684393,114.64232144811274,115.02339477134083
2024-02-08,113.9462819249151,114.77535467086916,115.07772024166076
2024-02-09,114.65180033279407,115.42958140972243,115.50897436453458
2024-02-12,114.762011283783,115.51001658804665,115.7210837103667
2024-02-13,113.30890947220536,114.11393627780367,114.35909380150596
2024-02-14,114.5782995272204,115.32190280201468,115.26952825239191
2024-02-15,115.2994217408863,116.05097140728088,116.1038880624425
2024-02-16,114.57911193244328,115.36871442258933,115.52062385339639
2024-02-20,113.92863419076511,114.7685060194741,115.10213835652414
2024-02-21,113.85684098563439,114.73931781922116,115.36513141527277
2024-02-22,116.16245335407261,116.96674050177148,117.16628289823788
2024-02-23,116.311750188288,117.14280781086711,117.44317558055322
2024-02-26,116.12652342516719,116.92285438837882,117.09976293044598
2024-02-27,116.25876045671774,117.04318416850555,117.19865211060858
2024-02-28,116.09095214701425,116.8998627046399,117.07651706646556
2024-02-29,116.66171679609609,117.39737862115257,117.32846964799995
2024-03-01,118.19035017284705,118.8404211719625,118.42841300177814
2024-03-04,118.54490038193231,119.15967787379414,118.5599152502338
2024-03-05,117.34006075536085,118.00766655661518,117.61050667580369
2024-03-06,118.31016824671799,118.96215688506294,118.49365011320978
2024-03-07,119.44798757539861,120.02236065508234,119.39309389988496
2024-03-08,118.38158920299973,119.05842706147584,118.65120767776042
2024-03-11,118.15563806521962,118.91564694801383,118.78647192897245
2024-03-12,119.38436235500234,120.06481239046322,119.74509244531193
2024-03-13,119.11215562499268,119.80960171368608,119.59039701767452
2024-03-14,118.4676030152686,119.19675867426287,119.08462299313749
2024-03-15,117.70890250029618,118.4933839057467,118.50632200145958
2024-03-18,118.24899374912312,119.00556111761725,118.96555344134345
2024-03-19,118.85564491362327,119.63163958784395,119.6350804956976
2024-03-20,119.93699118350588,120.6296288670756,120.5337682460333
2024-03-21,120.68017655691324,121.31125183894275,121.06178781239328
2024-03-22,120.30241147071605,120.93145383245442,120.56888725605714
2024-03-25,120.01924662612662,120.63079372784655,120.19836826439484
2024-03-26,119.78777883238357,120.42006644140693,119.99173193563965
2024-03-27,120.81912591081928,121.49982486606527,121.20762349954451
2024-03-28,121.01651902215268,121.71170250108332,121.49522237940567
2024-04-01,120.72802403517919,121.3993767509711,121.08333574778112
2024-04-02,119.8814206528553,120.57453463642628,120.28493857119568
2024-04-03,120.06365125331257,120.68138823175386,120.18209732131773
2024-04-04,118.4880288063294,119.17593853035231,118.82385256791807
2024-04-05,119.63522628878823,120.24350185937865,119.73689404910135
2024-04-08,119.49465899037837,120.1153434076541,119.65802346022761
2024-04-09,119.43600053100485,120.08454860933799,119.77234903226406
2024-04-10,118.13445490892795,118.77474931960913,118.35624177783113
2024-04-11,118.67493740618065,119.21326852770396,118.70100279972894
2024-04-12,116.91428554004497,117.51197247814508,117.13985739661871
2024-04-15,115.72807553943547,116.39310228428609,116.14934873519886
2024-04-16,115.68294838812963,116.33000908558108,116.00346486228545
2024-04-17,114.96791556190391,115.71504465692392,115.57270015396041
2024-04-18,114.76565680912216,115.56078696147534,115.52081379250885
2024-04-19,113.89990459505825,114.91611700090752,115.18580534449876
2024-04-22,114.7653590153528,115.74296714949736,115.96523105140855
2024-04-23,116.03548124986618,116.89436490771143,116.86207367804568
2024-04-24,116.03800764396662,116.93903759735781,117.00188604853831
2024-04-25,115.59706954410895,116.5288621486913,116.64269933994137
2024-04-26,116.12457213048799,116.93794712585145,117.00565059252816
2024-04-29,116.42538547240916,117.26612371257028,117.32233372498305
2024-04-30,114.81076532758678,115.69501852099233,115.82374004106018
2024-05-01,114.11433487603757,115.07149196362963,115.34906061344834
2024-05-02,114.92831362743209,115.83019183222268,116.01938550211753
2024-05-03,116.08314433137511,116.91194222066625,116.98485477000217
2024-05-06,117.48191661664639,118.20428129594939,118.10271923853259
2024-05-07,117.71231389852932,118.51134808095154,118.52867053347126
2024-05-08,117.81584796567218,118.60295961208206,118.58276207590713
2024-05-09,118.344330175376,119.16265372086401,119.17196750178168
2024-05-10,118.65844308528548,119.49594028993894,119.54770548155176
2024-05-13,118.56409776581651,119.43052045932541,119.57812617443095
2024-05-14,119.04014927185631,119.85634257665308,119.93948126709502
2024-05-15,120.72927204041329,121.4143563478904,121.30321872760354
2024-05-16,120.3365082359559,121.14584581780599,121.18990788701669
2024-05-17,120.40215659462575,121.24213472020439,121.31236906557622
2024-05-20,120.64177903086302,121.40607005259523,121.34907284183168
2024-05-21,120.67054020020038,121.42256517143011,121.36893784158795
2024-05-22,120.44286358815798,121.21043040409226,121.13804616321244
2024-05-23,119.61467683144264,120.28895529676421,120.15627002291608
2024-05-24,120.37144516666403,120.96825410443688,120.73893382079328
2024-05-28,120.0770899301337,120.54853283183579,120.24391648502342
2024-05-29,119.04036379372906,119.50459012663379,119.19252515733338
2024-05-30,118.6537087222573,119.24485511595402,119.21038674583795
2024-05-31,119.69801220612027,120.40120342483745,120.5331812155805
2024-06-03,119.40630471681575,120.10645429694452,120.30637783185978
2024-06-04,119.43310219377577,120.2144265010597,120.56741803024788
2024-06-05,120.75499722284343,121.36833901643746,121.47173468633609
2024-06-06,120.5451499589588,121.20841816464758,121.4232237973563
2024-06-07,120.41909199573152,121.06153623510622,121.23443656358464
2024-06-10,121.07364716910679,121.64447396925573,121.64772485027756
2024-06-11,120.96171133325473,121.55065531045324,121.73001703046842
2024-06-12,121.51724219143568,121.99894673241266,122.05687589348649
2024-06-13,121.7641083766995,122.18028167888545,122.10324940695253
2024-06-14,121.64424289565152,122.07962018095002,122.06077170779076
2024-06-17,122.73484223590971,123.13149199632284,122.98568786973877
2024-06-18,123.27811718531186,123.62496569027854,123.38726590928331
2024-06-20,123.11340601673561,123.58896393876049,123.47285390661187
2024-06-21,122.82128972674535,123.36166560524724,123.39277525732172
2024-06-24,122.70186780501484,123.3926281764783,123.62613241661572
2024-06-25,122.79937339283116,123.3723167518811,123.49240711723482
2024-06-26,122.37944418272937,122.93923913953628,123.0753628334287
2024-06-27,122.52770784806506,123.08460345813943,123.13502675803406
2024-06-28,122.53745470869968,123.07521791865483,122.98004779906773
2024-07-01,122.36459425270658,122.86965381992972,122.6938528696608
2024-07-02,122.91397010980039,123.39357948236884,123.21858785260895
2024-07-03,123.20056559969746,123.5871936090067,123.32217863515822
2024-07-05,123.4969857778864,123.89494813190055,123.75709980111282
2024-07-08,123.90224146144874,124.25267631254732,123.94238851698479
2024-07-09,124.01182364409794,124.31350614276452,123.93512456344733
2024-07-10,125.06861218587483,125.36559974743582,124.96626585327513
2024-07-11,124.65360402537841,125.11853503752829,124.81947114969442
2024-07-12,125.48954663596248,125.99428129496843,125.78385388445412
2024-07-15,125.90485626438657,126.37419638706918,126.12795213624275
2024-07-16,127.1743430747434,127.67229781830554,127.39594510947936
2024-07-17,125.50270428311703,126.36687710393045,126.5912122616005
2024-07-18,124.71264531601841,125.59011267497905,125.83312915866371
2024-07-19,123.68611538515636,124.5509243751724,124.78106726409007
2024-07-22,124.86907656284441,125.6314987667746,125.80404990065841
2024-07-23,124.33032038488746,125.04423452922464,125.13438655802534
2024-07-24,122.23504210700312,123.23940838446553,123.61161100247583
2024-07-25,121.67622221710623,122.79848153867249,123.25510254271342
2024-07-26,123.22527491222523,124.33245236670689,124.77055240132671
2024-07-29,123.08098000883764,124.23819570971273,124.77206426280512
2024-07-30,122.72899333650068,124.03035238621021,124.75785959018225
2024-07-31,124.46179532966008,125.517765640016,125.96585118410331
2024-08-01,122.74611793409969,124.08071066362962,124.97031658750367
2024-08-02,120.14390782678555,121.8251405057033,123.30354963137361
2024-08-05,117.14375417638855,118.79698893958407,120.11526107301631
2024-08-06,118.30908212949174,119.87844523690018,121.08551138525482
2024-08-07,117.44301055500205,119.14674374364218,120.49461660325308
2024-08-08,120.34790558969904,121.82499452630665,122.88912216786977
2024-08-09,120.9285761315042,122.33742792286296,123.32501983540833
2024-08-12,120.82241005284061,122.19281310222343,123.1753424126884
2024-08-13,122.60399741522522,123.84794999795237,124.66552867722166
2024-08-14,123.14987993220643,124.39801957559284,125.12947981027288
2024-08-15,125.13386568568095,126.21462727786522,126.7856085143174
2024-08-16,125.37123912830603,126.49776090350107,127.09977170550644
2024-08-19,126.45614570044728,127.53656037153891,128.03914928644647
2024-08-20,126.24277851313613,127.35865271715602,127.92800080734645
2024-08-21,126.98912094500547,128.10586569359933,128.7198708361635
2024-08-22,126.24756586183207,127.43000448904928,128.07450862407433
2024-08-23,127.56885189445723,128.70105144883064,129.28099689485137
2024-08-26,127.21142868016942,128.4479326879196,129.21391551212608
2024-08-27,127.43687281009028,128.66547164678764,129.45590695326723
2024-08-28,126.77332605201568,128.089638025947,128.92865656746727
2024-08-29,126.94059133889706,128.31579253577658,129.20372325096955
2024-08-30,128.2723961124404,129.57444515103384,130.28725355277993
2024-09-03,125.91754562416031,127.48262413701184,128.44163830538224
2024-09-04,125.74303112591618,127.33919162334507,128.31851491483263
2024-09-05,124.8879586710001,126.45988911268336,127.43666857188312
2024-09-06,123.13531178308016,124.81580765012578,126.01030132951064
2024-09-09,124.58263753455873,126.19708023115514,127.27227475922192
2024-09-10,124.65641958454441,126.2917313944684,127.40818779768165
2024-09-11,125.51110954862676,126.96306470823096,127.93591063659403
2024-09-12,126.53336522361622,127.91926686704653,128.76525488714887
2024-09-13,127.49591457428835,128.86184900254963,129.6070170130417
2024-09-16,128.174096497695,129.56256772715994,130.27115120315545
2024-09-17,128.02037160681186,129.32742820502716,130.00363234034074
2024-09-18,127.58166378908697,128.85594084958836,129.48562045950143
2024-09-19,129.22245610946635,130.33091810078344,130.81611817659052
2024-09-20,129.16835157045725,130.23032409286066,130.532905106858
2024-09-23,129.73559372354757,130.78570072116938,131.04185655785454
2024-09-24,129.80099982729823,130.8004956759107,131.00721273947482
2024-09-25,129.45995744114757,130.39670204958378,130.53251781388624
2024-09-26,130.09313188142383,131.02829265920758,131.19427036774255
2024-09-27,129.98120465510456,130.99615361482205,131.2564418427467
2024-09-30,130.29859272105247,131.30721591025974,131.56533603196058
2024-10-01,129.64532675385516,130.70549742046572,130.97094990769864
2024-10-02,129.7073772712913,130.70869347458827,130.94003172412994
2024-10-03,129.428356478397,130.40733287586062,130.66856592743628
2024-10-04,130.29321593553198,131.21721290952075,131.36047277025736
2024-10-07,129.3220352327499,130.17397649824065,130.23998046889096
2024-10-08,130.27823934977903,131.13239134092657,131.2273827778044
2024-10-09,131.3676244793148,132.23472780035777,132.29283393696133
2024-10-10,130.8502449918398,131.73879899302432,131.87653918042065
2024-10-11,132.00616080903333,132.8484601232693,132.8646659000509
2024-10-14,133.0367456649581,133.8682848981713,133.92420581490623
2024-10-15,131.86573690646517,132.7806231115977,132.81448515144882
2024-10-16,132.83929385302918,133.7031748800975,133.63778681288025
2024-10-17,132.76627481782282,133.66240268643543,133.57851024678166
2024-10-18,133.01212585083556,133.87273575918022,133.8148303108463
2024-10-21,132.29842500760762,133.15404659994414,133.13472059976036
2024-10-22,131.86885937505636,132.70898872473322,132.68148327329598
2024-10-23,131.4487557150941,132.29080758456226,132.12268736735018
2024-10-24,131.14091274760804,131.96615352934842,131.83921767521758
2024-10-25,130.5773093760352,131.38531373167493,131.3864940774523
2024-10-28,131.07626627487048,131.84615185858826,131.7777845225615
2024-10-29,130.87588077470937,131.6562549893624,131.68767347430088
2024-10-30,130.25216903408773,131.04000234537247,131.08279729851978
2024-10-31,128.82097930813197,129.67425253925376,129.61564113623405
2024-11-01,128.9021517924236,129.77894777430492,129.8662508254149
2024-11-04,128.7375512255407,129.63539701587615,129.7446151158026
2024-11-05,130.29472527858522,131.10105050623145,131.05087622463407
2024-11-06,133.30479557043643,134.04907856800236,133.88540077627556
2024-11-07,133.85836464004473,134.5691218904171,134.51121059278873
2024-11-08,134.85698167787447,135.52161883932723,135.18737807891523
2024-11-11,134.9920351096737,135.62734429737594,135.26247954993016
2024-11-12,134.3759797348817,135.0645485467623,134.82466490814647
2024-11-13,134.2914503294378,135.00445699667733,134.75858003961363
2024-11-14,133.18794850794413,133.8681333784752,133.7030812599215
2024-11-15,131.7662984433489,132.39526471754715,132.00991586783857
2024-11-18,132.32440306653515,132.93888621666798,132.48964596796216
2024-11-19,132.42807985738662,132.95052707674228,132.39901226136814
2024-11-20,132.92679465651673,133.50773045611217,132.96587442466958
2024-11-21,134.30044439668512,134.88838220782782,134.24787965293916
2024-11-22,135.15654999737487,135.73557855412258,135.0366950410456
2024-11-25,135.79042580179257,136.42824081342505,135.87201598959896
2024-11-26,136.21385795007834,136.89014517938654,136.3009736873049
